x_pixel,y_row,Cn2,BER,BER_percent
1288.0,2263.000000,3.448368487386773e-17,0.0000000000,0.000000
1289.0,2262.000000,3.461521358815264e-17,0.0000000000,0.000000
1290.0,2261.000000,3.474724398323979e-17,0.0000000000,0.000000
1291.0,2260.500000,3.487977797265469e-17,0.0000000000,0.000000
1292.0,2260.500000,3.501281747722236e-17,0.0000000000,0.000000
1293.0,2260.500000,3.514636442509425e-17,0.0000000000,0.000000
1294.0,2260.500000,3.528042075177543e-17,0.0000000000,0.000000
1295.0,2260.500000,3.541498840015423e-17,0.0000000000,0.000000
1296.0,2260.500000,3.555006932052965e-17,0.0000000000,0.000000
1297.0,2260.500000,3.568566547063866e-17,0.0000000000,0.000000
1298.0,2260.500000,3.582177881568671e-17,0.0000000000,0.000000
1299.0,2260.500000,3.595841132837379e-17,0.0000000000,0.000000
1300.0,2260.500000,3.609556498892542e-17,0.0000000000,0.000000
1301.0,2260.500000,3.623324178511893e-17,0.0000000000,0.000000
1302.0,2260.500000,3.637144371231445e-17,0.0000000000,0.000000
1303.0,2260.500000,3.651017277348282e-17,0.0000000000,0.000000
1304.0,2260.500000,3.664943097923378e-17,0.0000000000,0.000000
1305.0,2260.500000,3.678922034784692e-17,0.0000000000,0.000000
1306.0,2260.500000,3.692954290530001e-17,0.0000000000,0.000000
1307.0,2260.500000,3.707040068529743e-17,0.0000000000,0.000000
1308.0,2260.500000,3.721179572930153e-17,0.0000000000,0.000000
1309.0,2260.500000,3.735373008656124e-17,0.0000000000,0.000000
1310.0,2260.500000,3.749620581414088e-17,0.0000000000,0.000000
1311.0,2260.500000,3.763922497695212e-17,0.0000000000,0.000000
1312.0,2260.500000,3.778278964778146e-17,0.0000000000,0.000000
1313.0,2260.500000,3.792690190732238e-17,0.0000000000,0.000000
1314.0,2260.500000,3.807156384420464e-17,0.0000000000,0.000000
1315.0,2260.500000,3.821677755502356e-17,0.0000000000,0.000000
1316.0,2260.500000,3.836254514437260e-17,0.0000000000,0.000000
1317.0,2260.500000,3.850886872487140e-17,0.0000000000,0.000000
1318.0,2260.500000,3.865575041719853e-17,0.0000000000,0.000000
1319.0,2260.500000,3.880319235012133e-17,0.0000000000,0.000000
1320.0,2260.500000,3.895119666052580e-17,0.0000000000,0.000000
1321.0,2260.500000,3.909976549344947e-17,0.0000000000,0.000000
1322.0,2260.500000,3.924890100211153e-17,0.0000000000,0.000000
1323.0,2260.500000,3.939860534794308e-17,0.0000000000,0.000000
1324.0,2260.500000,3.954888070062073e-17,0.0000000000,0.000000
1325.0,2260.500000,3.969972923809539e-17,0.0000000000,0.000000
1326.0,2260.500000,3.985115314662621e-17,0.0000000000,0.000000
1327.0,2260.500000,4.000315462081120e-17,0.0000000000,0.000000
1328.0,2260.500000,4.015573586361810e-17,0.0000000000,0.000000
1329.0,2260.500000,4.030889908641825e-17,0.0000000000,0.000000
1330.0,2260.500000,4.046264650901770e-17,0.0000000000,0.000000
1331.0,2260.500000,4.061698035968832e-17,0.0000000000,0.000000
1332.0,2260.500000,4.077190287520248e-17,0.0000000000,0.000000
1333.0,2260.500000,4.092741630086277e-17,0.0000000000,0.000000
1334.0,2260.500000,4.108352289053688e-17,0.0000000000,0.000000
1335.0,2260.500000,4.124022490668928e-17,0.0000000000,0.000000
1336.0,2260.500000,4.139752462041298e-17,0.0000000000,0.000000
1337.0,2260.500000,4.155542431146449e-17,0.0000000000,0.000000
1338.0,2260.500000,4.171392626829582e-17,0.0000000000,0.000000
1339.0,2260.500000,4.187303278808665e-17,0.0000000000,0.000000
1340.0,2260.500000,4.203274617678000e-17,0.0000000000,0.000000
1341.0,2260.500000,4.219306874911292e-17,0.0000000000,0.000000
1342.0,2260.500000,4.235400282865242e-17,0.0000000000,0.000000
1343.0,2260.500000,4.251555074782814e-17,0.0000000000,0.000000
1344.0,2260.500000,4.267771484796510e-17,0.0000000000,0.000000
1345.0,2260.500000,4.284049747932005e-17,0.0000000000,0.000000
1346.0,2260.500000,4.300390100111280e-17,0.0000000000,0.000000
1347.0,2260.500000,4.316792778156279e-17,0.0000000000,0.000000
1348.0,2260.500000,4.333258019792239e-17,0.0000000000,0.000000
1349.0,2260.500000,4.349786063651033e-17,0.0000000000,0.000000
1350.0,2260.500000,4.366377149274833e-17,0.0000000000,0.000000
1351.0,2260.500000,4.383031517119483e-17,0.0000000000,0.000000
1352.0,2260.500000,4.399749408557874e-17,0.0000000000,0.000000
1353.0,2260.500000,4.416531065883655e-17,0.0000000000,0.000000
1354.0,2260.500000,4.433376732314639e-17,0.0000000000,0.000000
1355.0,2260.500000,4.450286651996220e-17,0.0000000000,0.000000
1356.0,2260.500000,4.467261070005162e-17,0.0000000000,0.000000
1357.0,2260.500000,4.484300232352864e-17,0.0000000000,0.000000
1358.0,2260.500000,4.501404385989180e-17,0.0000000000,0.000000
1359.0,2260.500000,4.518573778805886e-17,0.0000000000,0.000000
1360.0,2260.500000,4.535808659640163e-17,0.0000000000,0.000000
1361.0,2260.500000,4.553109278278466e-17,0.0000000000,0.000000
1362.0,2260.500000,4.570475885459838e-17,0.0000000000,0.000000
1363.0,2260.500000,4.587908732879817e-17,0.0000000000,0.000000
1364.0,2260.500000,4.605408073193962e-17,0.0000000000,0.000000
1365.0,2260.500000,4.622974160021406e-17,0.0000000000,0.000000
1366.0,2260.500000,4.640607247948759e-17,0.0000000000,0.000000
1367.0,2260.500000,4.658307592533680e-17,0.0000000000,0.000000
1368.0,2260.500000,4.676075450308472e-17,0.0000000000,0.000000
1369.0,2260.500000,4.693911078784064e-17,0.0000000000,0.000000
1370.0,2260.500000,4.711814736453435e-17,0.0000000000,0.000000
1371.0,2260.500000,4.729786682795634e-17,0.0000000000,0.000000
1372.0,2260.500000,4.747827178279423e-17,0.0000000000,0.000000
1373.0,2260.500000,4.765936484366932e-17,0.0000000000,0.000000
1374.0,2260.500000,4.784114863517728e-17,0.0000000000,0.000000
1375.0,2260.500000,4.802362579192299e-17,0.0000000000,0.000000
1376.0,2260.500000,4.820679895856153e-17,0.0000000000,0.000000
1377.0,2260.500000,4.839067078983528e-17,0.0000000000,0.000000
1378.0,2260.500000,4.857524395061123e-17,0.0000000000,0.000000
1379.0,2260.500000,4.876052111592201e-17,0.0000000000,0.000000
1380.0,2260.500000,4.894650497100340e-17,0.0000000000,0.000000
1381.0,2260.500000,4.913319821133211e-17,0.0000000000,0.000000
1382.0,2260.500000,4.932060354266762e-17,0.0000000000,0.000000
1383.0,2260.500000,4.950872368108820e-17,0.0000000000,0.000000
1384.0,2261.000000,4.969756135303304e-17,0.0000000000,0.000000
1385.0,2262.000000,4.988711929534065e-17,0.0000000000,0.000000
1386.0,2263.000000,5.007740025528722e-17,0.0000000000,0.000000
1387.0,2264.000000,5.026840699062933e-17,0.0000000000,0.000000
1388.0,2265.000000,5.046014226964062e-17,0.0000000000,0.000000
1389.0,2266.000000,5.065260887115482e-17,0.0000000000,0.000000
1390.0,2272.000000,5.084580958460477e-17,0.0000000000,0.000000
1391.0,2271.000000,5.103974721006158e-17,0.0000000000,0.000000
1392.0,2270.000000,5.123442455827776e-17,0.0000000000,0.000000
1393.0,2269.500000,5.142984445072664e-17,0.0000000000,0.000000
1394.0,2269.500000,5.162600971964208e-17,0.0000000000,0.000000
1395.0,2269.500000,5.182292320806196e-17,0.0000000000,0.000000
1396.0,2269.500000,5.202058776986819e-17,0.0000000000,0.000000
1397.0,2269.500000,5.221900626982676e-17,0.0000000000,0.000000
1398.0,2269.500000,5.241818158363222e-17,0.0000000000,0.000000
1399.0,2269.000000,5.261811659794600e-17,0.0000000000,0.000000
1400.0,2267.500000,5.281881421044119e-17,0.0000000000,0.000000
1401.0,2265.500000,5.302027732984329e-17,0.0000000000,0.000000
1402.0,2263.500000,5.322250887597104e-17,0.0000000000,0.000000
1403.0,2261.500000,5.342551177978177e-17,0.0000000000,0.000000
1404.0,2259.500000,5.362928898341042e-17,0.0000000000,0.000000
1405.0,2257.500000,5.383384344021524e-17,0.0000000000,0.000000
1406.0,2255.500000,5.403917811481923e-17,0.0000000000,0.000000
1407.0,2253.500000,5.424529598315187e-17,0.0000000000,0.000000
1408.0,2251.500000,5.445220003249480e-17,0.0000000000,0.000000
1409.0,2249.500000,5.465989326152388e-17,0.0000000000,0.000000
1410.0,2247.500000,5.486837868035124e-17,0.0000000000,0.000000
1411.0,2247.500000,5.507765931057210e-17,0.0000000000,0.000000
1412.0,2249.500000,5.528773818530489e-17,0.0000000000,0.000000
1413.0,2251.500000,5.549861834923845e-17,0.0000000000,0.000000
1414.0,2253.500000,5.571030285867474e-17,0.0000000000,0.000000
1415.0,2255.500000,5.592279478157183e-17,0.0000000000,0.000000
1416.0,2257.500000,5.613609719759100e-17,0.0000000000,0.000000
1417.0,2259.500000,5.635021319814009e-17,0.0000000000,0.000000
1418.0,2261.500000,5.656514588641697e-17,0.0000000000,0.000000
1419.0,2263.500000,5.678089837745755e-17,0.0000000000,0.000000
1420.0,2265.500000,5.699747379817742e-17,0.0000000000,0.000000
1421.0,2267.500000,5.721487528742036e-17,0.0000000000,0.000000
1422.0,2269.000000,5.743310599600235e-17,0.0000000000,0.000000
1423.0,2270.000000,5.765216908675598e-17,0.0000000000,0.000000
1424.0,2270.500000,5.787206773457898e-17,0.0000000000,0.000000
1425.0,2270.500000,5.809280512647888e-17,0.0000000000,0.000000
1426.0,2270.500000,5.831438446161776e-17,0.0000000000,0.000000
1427.0,2270.500000,5.853680895136195e-17,0.0000000000,0.000000
1428.0,2271.000000,5.876008181932478e-17,0.0000000000,0.000000
1429.0,2271.000000,5.898420630141657e-17,0.0000000000,0.000000
1430.0,2271.000000,5.920918564589021e-17,0.0000000000,0.000000
1431.0,2272.000000,5.943502311338670e-17,0.0000000000,0.000000
1432.0,2269.000000,5.966172197698579e-17,0.0000000000,0.000000
1433.0,2268.000000,5.988928552224960e-17,0.0000000000,0.000000
1434.0,2267.000000,6.011771704727358e-17,0.0000000000,0.000000
1435.0,2266.500000,6.034701986273289e-17,0.0000000000,0.000000
1436.0,2266.000000,6.057719729192889e-17,0.0000000000,0.000000
1437.0,2265.000000,6.080825267084026e-17,0.0000000000,0.000000
1438.0,2264.500000,6.104018934816983e-17,0.0000000000,0.000000
1439.0,2264.500000,6.127301068539175e-17,0.0000000000,0.000000
1440.0,2264.500000,6.150672005680301e-17,0.0000000000,0.000000
1441.0,2264.500000,6.174132084957101e-17,0.0000000000,0.000000
1442.0,2265.000000,6.197681646378105e-17,0.0000000000,0.000000
1443.0,2265.500000,6.221321031248916e-17,0.0000000000,0.000000
1444.0,2265.500000,6.245050582176751e-17,0.0000000000,0.000000
1445.0,2265.500000,6.268870643075820e-17,0.0000000000,0.000000
1446.0,2265.500000,6.292781559171885e-17,0.0000000000,0.000000
1447.0,2265.500000,6.316783677007644e-17,0.0000000000,0.000000
1448.0,2265.500000,6.340877344447581e-17,0.0000000000,0.000000
1449.0,2265.500000,6.365062910682865e-17,0.0000000000,0.000000
1450.0,2266.500000,6.389340726236712e-17,0.0000000000,0.000000
1451.0,2266.500000,6.413711142969318e-17,0.0000000000,0.000000
1452.0,2266.500000,6.438174514082795e-17,0.0000000000,0.000000
1453.0,2266.500000,6.462731194126607e-17,0.0000000000,0.000000
1454.0,2266.500000,6.487381539002555e-17,0.0000000000,0.000000
1455.0,2266.500000,6.512125905969769e-17,0.0000000000,0.000000
1456.0,2266.500000,6.536964653650260e-17,0.0000000000,0.000000
1457.0,2267.500000,6.561898142033694e-17,0.0000000000,0.000000
1458.0,2267.500000,6.586926732482981e-17,0.0000000000,0.000000
1459.0,2267.500000,6.612050787739352e-17,0.0000000000,0.000000
1460.0,2267.500000,6.637270671927453e-17,0.0000000000,0.000000
1461.0,2267.500000,6.662586750561007e-17,0.0000000000,0.000000
1462.0,2267.500000,6.687999390547667e-17,0.0000000000,0.000000
1463.0,2267.500000,6.713508960194724e-17,0.0000000000,0.000000
1464.0,2268.000000,6.739115829214274e-17,0.0000000000,0.000000
1465.0,2268.500000,6.764820368728420e-17,0.0000000000,0.000000
1466.0,2268.500000,6.790622951274974e-17,0.0000000000,0.000000
1467.0,2268.500000,6.816523950812690e-17,0.0000000000,0.000000
1468.0,2268.500000,6.842523742726523e-17,0.0000000000,0.000000
1469.0,2268.500000,6.868622703833455e-17,0.0000000000,0.000000
1470.0,2268.500000,6.894821212387512e-17,0.0000000000,0.000000
1471.0,2268.500000,6.921119648085635e-17,0.0000000000,0.000000
1472.0,2269.500000,6.947518392073016e-17,0.0000000000,0.000000
1473.0,2269.500000,6.974017826948454e-17,0.0000000000,0.000000
1474.0,2269.500000,7.000618336770295e-17,0.0000000000,0.000000
1475.0,2269.500000,7.027320307061546e-17,0.0000000000,0.000000
1476.0,2269.500000,7.054124124815852e-17,0.0000000000,0.000000
1477.0,2269.500000,7.081030178502951e-17,0.0000000000,0.000000
1478.0,2269.500000,7.108038858074113e-17,0.0000000000,0.000000
1479.0,2270.500000,7.135150554968149e-17,0.0000000000,0.000000
1480.0,2270.500000,7.162365662116907e-17,0.0000000000,0.000000
1481.0,2270.500000,7.189684573950793e-17,0.0000000000,0.000000
1482.0,2270.500000,7.217107686404836e-17,0.0000000000,0.000000
1483.0,2270.500000,7.244635396924254e-17,0.0000000000,0.000000
1484.0,2270.500000,7.272268104470035e-17,0.0000000000,0.000000
1485.0,2270.500000,7.300006209525134e-17,0.0000000000,0.000000
1486.0,2270.500000,7.327850114099798e-17,0.0000000000,0.000000
1487.0,2270.500000,7.355800221737818e-17,0.0000000000,0.000000
1488.0,2270.500000,7.383856937522191e-17,0.0000000000,0.000000
1489.0,2270.500000,7.412020668080814e-17,0.0000000000,0.000000
1490.0,2270.500000,7.440291821592798e-17,0.0000000000,0.000000
1491.0,2270.500000,7.468670807793902e-17,0.0000000000,0.000000
1492.0,2270.500000,7.497158037982892e-17,0.0000000000,0.000000
1493.0,2270.500000,7.525753925027323e-17,0.0000000000,0.000000
1494.0,2270.500000,7.554458883369337e-17,0.0000000000,0.000000
1495.0,2270.500000,7.583273329032041e-17,0.0000000000,0.000000
1496.0,2270.500000,7.612197679625348e-17,0.0000000000,0.000000
1497.0,2270.500000,7.641232354351845e-17,0.0000000000,0.000000
1498.0,2270.500000,7.670377774013305e-17,0.0000000000,0.000000
1499.0,2270.500000,7.699634361016283e-17,0.0000000000,0.000000
1500.0,2270.500000,7.729002539378681e-17,0.0000000000,0.000000
1501.0,2270.500000,7.758482734735701e-17,0.0000000000,0.000000
1502.0,2270.500000,7.788075374345828e-17,0.0000000000,0.000000
1503.0,2270.500000,7.817780887097396e-17,0.0000000000,0.000000
1504.0,2270.500000,7.847599703514623e-17,0.0000000000,0.000000
1505.0,2270.500000,7.877532255763649e-17,0.0000000000,0.000000
1506.0,2270.500000,7.907578977659255e-17,0.0000000000,0.000000
1507.0,2270.500000,7.937740304670631e-17,0.0000000000,0.000000
1508.0,2270.500000,7.968016673928144e-17,0.0000000000,0.000000
1509.0,2270.500000,7.998408524229474e-17,0.0000000000,0.000000
1510.0,2270.500000,8.028916296045782e-17,0.0000000000,0.000000
1511.0,2270.500000,8.059540431528485e-17,0.0000000000,0.000000
1512.0,2270.500000,8.090281374515465e-17,0.0000000000,0.000000
1513.0,2270.500000,8.121139570537308e-17,0.0000000000,0.000000
1514.0,2270.500000,8.152115466824219e-17,0.0000000000,0.000000
1515.0,2270.500000,8.183209512311978e-17,0.0000000000,0.000000
1516.0,2270.500000,8.214422157648910e-17,0.0000000000,0.000000
1517.0,2270.500000,8.245753855202213e-17,0.0000000000,0.000000
1518.0,2270.500000,8.277205059064320e-17,0.0000000000,0.000000
1519.0,2270.500000,8.308776225059945e-17,0.0000000000,0.000000
1520.0,2270.500000,8.340467810752152e-17,0.0000000000,0.000000
1521.0,2270.500000,8.372280275449460e-17,0.0000000000,0.000000
1522.0,2270.500000,8.404214080212295e-17,0.0000000000,0.000000
1523.0,2270.500000,8.436269687859470e-17,0.0000000000,0.000000
1524.0,2270.500000,8.468447562975302e-17,0.0000000000,0.000000
1525.0,2270.500000,8.500748171916138e-17,0.0000000000,0.000000
1526.0,2270.500000,8.533171982816907e-17,0.0000000000,0.000000
1527.0,2270.500000,8.565719465598324e-17,0.0000000000,0.000000
1528.0,2270.500000,8.598391091973487e-17,0.0000000000,0.000000
1529.0,2270.500000,8.631187335454509e-17,0.0000000000,0.000000
1530.0,2270.500000,8.664108671359865e-17,0.0000000000,0.000000
1531.0,2271.000000,8.697155576820725e-17,0.0000000000,0.000000
1532.0,2272.000000,8.730328530788428e-17,0.0000000000,0.000000
1533.0,2273.000000,8.763628014040862e-17,0.0000000000,0.000000
1534.0,2274.000000,8.797054509189924e-17,0.0000000000,0.000000
1535.0,2275.000000,8.830608500688305e-17,0.0000000000,0.000000
1536.0,2276.000000,8.864290474836294e-17,0.0000000000,0.000000
1537.0,2282.000000,8.898100919789259e-17,0.0000000000,0.000000
1538.0,2281.000000,8.932040325564503e-17,0.0000000000,0.000000
1539.0,2280.000000,8.966109184048153e-17,0.0000000000,0.000000
1540.0,2279.500000,9.000307989002718e-17,0.0000000000,0.000000
1541.0,2279.500000,9.034637236074032e-17,0.0000000000,0.000000
1542.0,2279.500000,9.069097422798218e-17,0.0000000000,0.000000
1543.0,2279.500000,9.103689048609411e-17,0.0000000000,0.000000
1544.0,2279.500000,9.138412614846403e-17,0.0000000000,0.000000
1545.0,2279.500000,9.173268624760434e-17,0.0000000000,0.000000
1546.0,2279.000000,9.208257583522258e-17,0.0000000000,0.000000
1547.0,2277.500000,9.243379998229246e-17,0.0000000000,0.000000
1548.0,2275.500000,9.278636377913251e-17,0.0000000000,0.000000
1549.0,2273.500000,9.314027233547391e-17,0.0000000000,0.000000
1550.0,2271.500000,9.349553078053979e-17,0.0000000000,0.000000
1551.0,2269.500000,9.385214426311734e-17,0.0000000000,0.000000
1552.0,2267.500000,9.421011795163013e-17,0.0000000000,0.000000
1553.0,2265.500000,9.456945703421752e-17,0.0000000000,0.000000
1554.0,2263.500000,9.493016671880771e-17,0.0000000000,0.000000
1555.0,2261.500000,9.529225223319078e-17,0.0000000000,0.000000
1556.0,2259.500000,9.565571882509991e-17,0.0000000000,0.000000
1557.0,2257.500000,9.602057176228121e-17,0.0000000000,0.000000
1558.0,2257.500000,9.638681633257556e-17,0.0000000000,0.000000
1559.0,2259.500000,9.675445784399290e-17,0.0000000000,0.000000
1560.0,2261.500000,9.712350162478672e-17,0.0000000000,0.000000
1561.0,2263.500000,9.749395302353691e-17,0.0000000000,0.000000
1562.0,2265.500000,9.786581740922087e-17,0.0000000000,0.000000
1563.0,2267.500000,9.823910017129693e-17,0.0000000000,0.000000
1564.0,2269.500000,9.861380671978004e-17,0.0000000000,0.000000
1565.0,2271.500000,9.898994248531776e-17,0.0000000000,0.000000
1566.0,2273.500000,9.936751291927388e-17,0.0000000000,0.000000
1567.0,2275.500000,9.974652349380488e-17,0.0000000000,0.000000
1568.0,2277.500000,1.001269797019369e-16,0.0000000000,0.000000
1569.0,2279.000000,1.005088870576505e-16,0.0000000000,0.000000
1570.0,2279.500000,1.008922510959565e-16,0.0000000000,0.000000
1571.0,2279.500000,1.012770773729771e-16,0.0000000000,0.000000
1572.0,2279.500000,1.016633714660288e-16,0.0000000000,0.000000
1573.0,2279.500000,1.020511389736982e-16,0.0000000000,0.000000
1574.0,2279.500000,1.024403855159292e-16,0.0000000000,0.000000
1575.0,2279.500000,1.028311167340998e-16,0.0000000000,0.000000
1576.0,2280.000000,1.032233382911054e-16,0.0000000000,0.000000
1577.0,2281.000000,1.036170558714423e-16,0.0000000000,0.000000
1578.0,2282.000000,1.040122751812876e-16,0.0000000000,0.000000
1579.0,2276.000000,1.044090019485831e-16,0.0000000000,0.000000
1580.0,2275.000000,1.048072419231197e-16,0.0000000000,0.000000
1581.0,2274.000000,1.052070008766167e-16,0.0000000000,0.000000
1582.0,2273.000000,1.056082846028108e-16,0.0000000000,0.000000
1583.0,2272.000000,1.060110989175357e-16,0.0000000000,0.000000
1584.0,2271.000000,1.064154496588082e-16,0.0000000000,0.000000
1585.0,2270.500000,1.068213426869137e-16,0.0000000000,0.000000
1586.0,2270.500000,1.072287838844889e-16,0.0000000000,0.000000
1587.0,2270.500000,1.076377791566082e-16,0.0000000000,0.000000
1588.0,2270.500000,1.080483344308710e-16,0.0000000000,0.000000
1589.0,2270.500000,1.084604556574830e-16,0.0000000000,0.000000
1590.0,2270.500000,1.088741488093483e-16,0.0000000000,0.000000
1591.0,2270.500000,1.092894198821513e-16,0.0000000000,0.000000
1592.0,2270.500000,1.097062748944455e-16,0.0000000000,0.000000
1593.0,2270.500000,1.101247198877416e-16,0.0000000000,0.000000
1594.0,2270.500000,1.105447609265928e-16,0.0000000000,0.000000
1595.0,2270.500000,1.109664040986844e-16,0.0000000000,0.000000
1596.0,2270.500000,1.113896555149214e-16,0.0000000000,0.000000
1597.0,2270.500000,1.118145213095170e-16,0.0000000000,0.000000
1598.0,2270.500000,1.122410076400827e-16,0.0000000000,0.000000
1599.0,2270.500000,1.126691206877155e-16,0.0000000000,0.000000
1600.0,2270.500000,1.130988666570883e-16,0.0000000000,0.000000
1601.0,2270.500000,1.135302517765416e-16,0.0000000000,0.000000
1602.0,2270.500000,1.139632822981708e-16,0.0000000000,0.000000
1603.0,2270.500000,1.143979644979187e-16,0.0000000000,0.000000
1604.0,2270.500000,1.148343046756658e-16,0.0000000000,0.000000
1605.0,2270.500000,1.152723091553216e-16,0.0000000000,0.000000
1606.0,2270.500000,1.157119842849177e-16,0.0000000000,0.000000
1607.0,2270.500000,1.161533364366972e-16,0.0000000000,0.000000
1608.0,2270.500000,1.165963720072085e-16,0.0000000000,0.000000
1609.0,2270.500000,1.170410974173989e-16,0.0000000000,0.000000
1610.0,2270.500000,1.174875191127059e-16,0.0000000000,0.000000
1611.0,2270.500000,1.179356435631514e-16,0.0000000000,0.000000
1612.0,2270.500000,1.183854772634355e-16,0.0000000000,0.000000
1613.0,2270.500000,1.188370267330302e-16,0.0000000000,0.000000
1614.0,2270.500000,1.192902985162757e-16,0.0000000000,0.000000
1615.0,2270.500000,1.197452991824724e-16,0.0000000000,0.000000
1616.0,2270.500000,1.202020353259779e-16,0.0000000000,0.000000
1617.0,2270.500000,1.206605135663024e-16,0.0000000000,0.000000
1618.0,2270.500000,1.211207405482036e-16,0.0000000000,0.000000
1619.0,2270.500000,1.215827229417857e-16,0.0000000000,0.000000
1620.0,2270.500000,1.220464674425925e-16,0.0000000000,0.000000
1621.0,2270.500000,1.225119807717062e-16,0.0000000000,0.000000
1622.0,2270.500000,1.229792696758461e-16,0.0000000000,0.000000
1623.0,2270.500000,1.234483409274640e-16,0.0000000000,0.000000
1624.0,2270.500000,1.239192013248433e-16,0.0000000000,0.000000
1625.0,2270.500000,1.243918576921981e-16,0.0000000000,0.000000
1626.0,2270.500000,1.248663168797708e-16,0.0000000000,0.000000
1627.0,2270.500000,1.253425857639338e-16,0.0000000000,0.000000
1628.0,2270.500000,1.258206712472862e-16,0.0000000000,0.000000
1629.0,2270.500000,1.263005802587551e-16,0.0000000000,0.000000
1630.0,2270.500000,1.267823197536975e-16,0.0000000000,0.000000
1631.0,2270.500000,1.272658967139985e-16,0.0000000000,0.000000
1632.0,2270.500000,1.277513181481739e-16,0.0000000000,0.000000
1633.0,2270.500000,1.282385910914720e-16,0.0000000000,0.000000
1634.0,2270.500000,1.287277226059742e-16,0.0000000000,0.000000
1635.0,2270.500000,1.292187197807001e-16,0.0000000000,0.000000
1636.0,2270.500000,1.297115897317069e-16,0.0000000000,0.000000
1637.0,2270.500000,1.302063396021945e-16,0.0000000000,0.000000
1638.0,2270.500000,1.307029765626088e-16,0.0000000000,0.000000
1639.0,2270.500000,1.312015078107446e-16,0.0000000000,0.000000
1640.0,2270.500000,1.317019405718526e-16,0.0000000000,0.000000
1641.0,2270.500000,1.322042820987406e-16,0.0000000000,0.000000
1642.0,2270.500000,1.327085396718803e-16,0.0000000000,0.000000
1643.0,2270.500000,1.332147205995142e-16,0.0000000000,0.000000
1644.0,2270.500000,1.337228322177588e-16,0.0000000000,0.000000
1645.0,2270.500000,1.342328818907126e-16,0.0000000000,0.000000
1646.0,2270.500000,1.347448770105626e-16,0.0000000000,0.000000
1647.0,2270.500000,1.352588249976905e-16,0.0000000000,0.000000
1648.0,2270.500000,1.357747333007831e-16,0.0000000000,0.000000
1649.0,2270.500000,1.362926093969360e-16,0.0000000000,0.000000
1650.0,2270.500000,1.368124607917648e-16,0.0000000000,0.000000
1651.0,2270.500000,1.373342950195144e-16,0.0000000000,0.000000
1652.0,2270.500000,1.378581196431657e-16,0.0000000000,0.000000
1653.0,2270.500000,1.383839422545468e-16,0.0000000000,0.000000
1654.0,2270.500000,1.389117704744432e-16,0.0000000000,0.000000
1655.0,2270.500000,1.394416119527067e-16,0.0000000000,0.000000
1656.0,2270.500000,1.399734743683697e-16,0.0000000000,0.000000
1657.0,2270.500000,1.405073654297521e-16,0.0000000000,0.000000
1658.0,2270.500000,1.410432928745752e-16,0.0000000000,0.000000
1659.0,2270.500000,1.415812644700760e-16,0.0000000000,0.000000
1660.0,2270.500000,1.421212880131138e-16,0.0000000000,0.000000
1661.0,2270.500000,1.426633713302905e-16,0.0000000000,0.000000
1662.0,2270.500000,1.432075222780584e-16,0.0000000000,0.000000
1663.0,2270.500000,1.437537487428361e-16,0.0000000000,0.000000
1664.0,2270.500000,1.443020586411246e-16,0.0000000000,0.000000
1665.0,2270.500000,1.448524599196184e-16,0.0000000000,0.000000
1666.0,2270.500000,1.454049605553227e-16,0.0000000000,0.000000
1667.0,2270.500000,1.459595685556708e-16,0.0000000000,0.000000
1668.0,2270.500000,1.465162919586346e-16,0.0000000000,0.000000
1669.0,2270.500000,1.470751388328483e-16,0.0000000000,0.000000
1670.0,2270.500000,1.476361172777199e-16,0.0000000000,0.000000
1671.0,2270.500000,1.481992354235498e-16,0.0000000000,0.000000
1672.0,2270.500000,1.487645014316515e-16,0.0000000000,0.000000
1673.0,2270.500000,1.493319234944656e-16,0.0000000000,0.000000
1674.0,2270.500000,1.499015098356808e-16,0.0000000000,0.000000
1675.0,2270.500000,1.504732687103548e-16,0.0000000000,0.000000
1676.0,2270.500000,1.510472084050283e-16,0.0000000000,0.000000
1677.0,2271.000000,1.516233372378525e-16,0.0000000000,0.000000
1678.0,2272.000000,1.522016635587040e-16,0.0000000000,0.000000
1679.0,2273.000000,1.527821957493073e-16,0.0000000000,0.000000
1680.0,2274.000000,1.533649422233590e-16,0.0000000000,0.000000
1681.0,2275.000000,1.539499114266453e-16,0.0000000000,0.000000
1682.0,2276.000000,1.545371118371673e-16,0.0000000000,0.000000
1683.0,2282.000000,1.551265519652631e-16,0.0000000000,0.000000
1684.0,2281.000000,1.557182403537307e-16,0.0000000000,0.000000
1685.0,2280.000000,1.563121855779541e-16,0.0000000000,0.000000
1686.0,2279.500000,1.569083962460239e-16,0.0000000000,0.000000
1687.0,2279.500000,1.575068809988639e-16,0.0000000000,0.000000
1688.0,2279.500000,1.581076485103583e-16,0.0000000000,0.000000
1689.0,2279.500000,1.587107074874736e-16,0.0000000000,0.000000
1690.0,2279.500000,1.593160666703873e-16,0.0000000000,0.000000
1691.0,2279.500000,1.599237348326141e-16,0.0000000000,0.000000
1692.0,2279.000000,1.605337207811319e-16,0.0000000000,0.000000
1693.0,2277.500000,1.611460333565128e-16,0.0000000000,0.000000
1694.0,2275.500000,1.617606814330465e-16,0.0000000000,0.000000
1695.0,2273.500000,1.623776739188718e-16,0.0000000000,0.000000
1696.0,2271.500000,1.629970197561066e-16,0.0000000000,0.000000
1697.0,2269.500000,1.636187279209746e-16,0.0000000000,0.000000
1698.0,2267.500000,1.642428074239372e-16,0.0000000000,0.000000
